latest_survival_date,year_completed,blk_no,street,max_floor_lvl,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,other_sold,is_demolished,latitude,longitude,cp_code,cp_type,cp_system,cp_short_term,cp_free,cp_night,cp_decks,cp_gantry_height,cp_basement,geometry,dist_to_airfield,airfield,height_score_2020,density_500m,units_per_floor,est_land_use,is_point_block,nearest_train_stn,dist_to_train_stn,dist_to_city_centre
2020-04-24,1994.0,827,woodlands st 81,11,wl,80.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0,1.4398715780000002,103.7893555,w54,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,11,2.0,n,POINT (11553778.20402205 160302.6447348533),3066,sembawang air base,0.04,73,7.2727272727272725,945.4545454545455,0,WOODLANDS MRT STATION,449,18557
2020-04-24,1987.0,833,woodlands st 83,4,wl,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0,1.440137407,103.79056609999999,w39,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,4.5,n,POINT (11553912.9673976 160332.2460322374),2968,sembawang air base,-7.45,92,5.0,650.0,0,WOODLANDS MRT STATION,536,18534
2020-04-24,1987.0,831,woodlands st 83,10,wl,72.0,0.0,0.0,0.0,18.0,54.0,0.0,0.0,0,1.439357385,103.7914567,w39,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,4.5,n,POINT (11554012.1085361 160245.3869589855),2838,sembawang air base,-1.46,90,7.2,783.0,0,WOODLANDS MRT STATION,534,18418
2020-04-24,1987.0,829,woodlands st 83,4,wl,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0,1.439478289,103.790258,w39,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,4.5,n,POINT (11553878.66986249 160258.850179092),2957,sembawang air base,-7.32,85,4.0,520.0,0,WOODLANDS MRT STATION,457,18479
2020-04-24,1994.0,836,woodlands st 83,11,wl,64.0,0.0,0.0,0.0,17.0,47.0,0.0,0.0,0,1.440410831,103.7917361,w39,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,4.5,n,POINT (11554043.21120183 160362.6930718502),2878,sembawang air base,-0.52,96,5.818181818181818,630.4545454545455,0,WOODLANDS MRT STATION,639,18515
2020-04-24,1987.0,302,yishun ctrl,12,ys,110.0,0.0,0.0,0.0,70.0,40.0,0.0,0.0,0,1.4300345540000001,103.8396748,y41,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n,POINT (11559379.72287512 159207.2487136236),3039,sembawang air base,0.32,71,9.166666666666666,908.3333333333334,0,YISHUN MRT STATION,524,16187
2020-04-24,1987.0,305,yishun ctrl,11,ys,120.0,0.0,0.0,0.0,68.0,52.0,0.0,0.0,0,1.4308665680000001,103.83942590000001,y41,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n,POINT (11559352.01545386 159299.8969609823),3029,sembawang air base,-0.09,81,10.909090909090908,1100.0,0,YISHUN MRT STATION,517,16281
2020-04-24,1987.0,308,yishun ring rd,13,ys,96.0,0.0,0.0,0.0,54.0,42.0,0.0,0.0,0,1.4312298380000001,103.84056,y41,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n,POINT (11559478.26288837 159340.348609138),3161,sembawang air base,1.07,99,7.384615384615385,745.3846153846154,0,YISHUN MRT STATION,649,16311
2020-04-24,1987.0,306,yishun ctrl,13,ys,96.0,0.0,0.0,0.0,54.0,42.0,0.0,0.0,0,1.431084969,103.8402478,y41,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n,POINT (11559443.50894335 159324.2168336114),3124,sembawang air base,1.16,93,7.384615384615385,745.3846153846154,0,YISHUN MRT STATION,611,16298
2020-04-24,1994.0,314,yishun ring rd,12,ys,87.0,0.0,0.0,0.0,57.0,30.0,0.0,0.0,0,1.431731417,103.8417528,y41,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n,POINT (11559611.04477699 159396.2015588873),3302,sembawang air base,-0.14,95,7.25,715.0,0,YISHUN MRT STATION,792,16357
2020-04-24,1994.0,309,yishun ring rd,12,ys,119.0,0.0,0.0,0.0,75.0,44.0,0.0,0.0,0,1.432376504,103.8405877,y41,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n,POINT (11559481.34643827 159468.0347512761),3193,sembawang air base,0.37,97,9.916666666666666,984.1666666666666,0,YISHUN MRT STATION,701,16437
2020-04-24,1994.0,310,yishun ring rd,12,ys,72.0,0.0,0.0,0.0,22.0,50.0,0.0,0.0,0,1.432359225,103.84109740000001,y41,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n,POINT (11559538.08598273 159466.1106605711),3247,sembawang air base,0.27,92,6.0,644.1666666666666,0,YISHUN MRT STATION,751,16431
2020-04-24,1988.0,306,woodlands st 31,4,wl,28.0,0.0,0.0,2.0,1.0,10.0,10.0,5.0,0,1.42992992,103.7746366,w29,surface car park,coupon parking,no,no,no,0,4.5,n,POINT (11552139.70356901 159195.5972813911),4276,sembawang air base,-6.7,67,7.0,764.375,0,MARSILING MRT STATION,292,18249
2020-04-24,1987.0,106,simei st 1,11,tap,100.0,0.0,0.0,0.0,64.0,36.0,0.0,0.0,0,1.341885217,103.9508335,si1,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n,POINT (11571753.85275636 149391.6368472517),4533,changi airport,0.67,30,9.090909090909092,900.0,0,SIMEI MRT STATION,315,12771
2020-04-24,1987.0,105,simei st 1,4,tap,32.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0,1.340924594,103.9507425,si1,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n,POINT (11571743.7226827 149284.6714705311),4584,changi airport,-6.41,22,8.0,1040.0,0,SIMEI MRT STATION,383,12710
2020-04-24,1987.0,107,simei st 1,11,tap,140.0,0.0,0.0,0.0,88.0,52.0,0.0,0.0,0,1.34216114,103.95048990000001,si1,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n,POINT (11571715.60337933 149422.3608826969),4558,changi airport,0.67,30,12.727272727272727,1263.6363636363637,0,SIMEI MRT STATION,337,12754
2020-04-24,1988.0,101,simei st 1,11,tap,140.0,0.0,0.0,0.0,88.0,52.0,0.0,0.0,0,1.3408499109999998,103.95143370000001,si1,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n,POINT (11571820.66671474 149276.3555197976),4517,changi airport,0.95,22,12.727272727272727,1263.6363636363637,0,SIMEI MRT STATION,336,12773
2020-04-24,1988.0,102,simei st 1,11,tap,100.0,0.0,0.0,0.0,64.0,36.0,0.0,0.0,0,1.34134725,103.9513551,si1,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n,POINT (11571811.91700276 149331.7342134513),4503,changi airport,0.96,28,9.090909090909092,900.0,0,SIMEI MRT STATION,301,12792
2020-04-24,1987.0,254,serangoon ctrl dr,6,sgn,56.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0,1.35398521,103.8713595,se23,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,7,1.9,n,POINT (11562906.84754506 150738.9747463501),4295,paya lebar air base,-5.65,75,9.333333333333334,583.3333333333334,0,SERANGOON MRT STATION,391,8036
2020-04-24,1988.0,253,serangoon ctrl dr,5,sgn,38.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0,1.354039398,103.8708515,se23,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,7,1.9,n,POINT (11562850.29724374 150745.0086117049),4350,paya lebar air base,-6.68,77,7.6,475.0,0,SERANGOON MRT STATION,416,8026
2020-04-24,1997.0,255,serangoon ctrl dr,15,sgn,112.0,0.0,0.0,0.0,56.0,56.0,0.0,0.0,0,1.355062011,103.8708719,se23,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,7,1.9,n,POINT (11562852.56816135 150858.8771900544),4331,paya lebar air base,3.41,70,7.466666666666667,765.3333333333334,0,SERANGOON MRT STATION,521,8136
2020-04-24,1987.0,254,bangkit rd,13,bp,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0,1.3795933269999998,103.77385459999999,bj12,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n,POINT (11552052.65172721 153590.4686114127),6654,sembawang air base,1.11,56,4.615384615384615,600.0,0,BANGKIT LRT STATION,140,13639
2020-04-24,1987.0,253,bangkit rd,13,bp,116.0,0.0,0.0,0.0,54.0,42.0,20.0,0.0,0,1.379587299,103.7748199,bj12,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n,POINT (11552160.10843167 153589.7973829528),6586,sembawang air base,1.23,44,8.923076923076923,945.3846153846154,0,BANGKIT LRT STATION,244,13571
2020-04-24,1987.0,255,bangkit rd,13,bp,96.0,0.0,0.0,0.0,54.0,42.0,0.0,0.0,0,1.379586635,103.7730532,bj12,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n,POINT (11551963.44028729 153589.7234453795),6713,sembawang air base,1.06,66,7.384615384615385,745.3846153846154,0,BANGKIT LRT STATION,64,13695
2020-04-24,1987.0,250,bangkit rd,12,bp,132.0,0.0,0.0,66.0,66.0,0.0,0.0,0.0,0,1.380655025,103.77369870000001,bj12,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n,POINT (11552035.2970186 153708.690587741),6577,sembawang air base,-1.06,48,11.0,838.75,0,BANGKIT LRT STATION,135,13741
2020-04-24,1987.0,252,bangkit rd,12,bp,110.0,0.0,0.0,66.0,44.0,0.0,0.0,0.0,0,1.379953428,103.7740584,bj12,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n,POINT (11552075.33863943 153630.5664976455),6609,sembawang air base,-0.29,48,9.166666666666666,673.75,0,BANGKIT LRT STATION,155,13656
2020-04-24,1987.0,251,bangkit rd,12,bp,132.0,0.0,0.0,66.0,66.0,0.0,0.0,0.0,0,1.380300455,103.774175,bj12,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n,POINT (11552088.31849206 153669.2085764914),6572,sembawang air base,-0.51,45,11.0,838.75,0,BANGKIT LRT STATION,171,13677
2020-04-24,1987.0,246,bangkit rd,13,bp,120.0,0.0,0.0,0.0,78.0,42.0,0.0,0.0,0,1.381371528,103.77324499999999,bj12,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n,POINT (11551984.79136562 153788.47451159),6552,sembawang air base,0.02,53,9.23076923076923,911.5384615384615,0,BANGKIT LRT STATION,163,13834
2020-04-24,1987.0,248,bangkit rd,13,bp,128.0,0.0,0.0,0.0,66.0,42.0,20.0,0.0,0,1.381371647,103.774299,bj12,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n,POINT (11552102.12210892 153788.4877624604),6474,sembawang air base,0.24,41,9.846153846153847,1028.4615384615386,0,BANGKIT LRT STATION,235,13761
2020-04-24,1987.0,249,bangkit rd,12,bp,110.0,0.0,0.0,66.0,44.0,0.0,0.0,0.0,0,1.381002047,103.77405470000001,bj12,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n,POINT (11552074.92675732 153747.3321212313),6522,sembawang air base,-1.13,46,9.166666666666666,673.75,0,BANGKIT LRT STATION,189,13746
2020-04-24,1987.0,880,tampines ave 8,9,tap,80.0,0.0,0.0,0.0,52.0,28.0,0.0,0.0,0,1.351326082,103.9314788,t49,surface car park,coupon parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,4.5,n,POINT (11569599.29740791 150442.8794606548),2644,paya lebar air base,-2.09,80,8.88888888888889,877.7777777777778,0,TAMPINES WEST MRT STATION,1004,11598
2020-04-24,1987.0,886,tampines st 83,9,tap,80.0,0.0,0.0,0.0,52.0,28.0,0.0,0.0,0,1.3518904530000002,103.93226820000001,t49,surface car park,coupon parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,4.5,n,POINT (11569687.17301394 150505.7224378892),2704,paya lebar air base,-2.13,92,8.88888888888889,877.7777777777778,0,TAMPINES WEST MRT STATION,982,11706
2020-04-24,1987.0,880a,tampines ave 8,4,tap,24.0,0.0,0.0,0.0,18.0,6.0,0.0,0.0,0,1.352013709,103.9319993,t49,surface car park,coupon parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,4.5,n,POINT (11569657.23920287 150519.4470536086),2671,paya lebar air base,-7.2,90,6.0,577.5,0,TAMPINES WEST MRT STATION,1012,11692
2020-04-24,1987.0,881,tampines st 84,12,tap,110.0,0.0,0.0,66.0,44.0,0.0,0.0,0.0,0,1.352311805,103.9327843,t49,surface car park,coupon parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,4.5,n,POINT (11569744.62500314 150552.6401914918),2743,paya lebar air base,0.89,100,9.166666666666666,673.75,0,TAMPINES WEST MRT STATION,978,11780
2020-04-24,1987.0,876,tampines st 84,12,tap,77.0,0.0,0.0,0.0,37.0,40.0,0.0,0.0,0,1.353075377,103.9313181,t49,surface car park,coupon parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,4.5,n,POINT (11569581.40836574 150637.6643321124),2561,paya lebar air base,0.29,69,6.416666666666667,660.8333333333334,0,TAMPINES WEST MRT STATION,1150,11710
2020-04-24,1987.0,878,tampines ave 8,12,tap,110.0,0.0,0.0,66.0,44.0,0.0,0.0,0.0,0,1.352215416,103.93138590000001,t49,surface car park,coupon parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,4.5,n,POINT (11569588.95582721 150541.9072279476),2600,paya lebar air base,0.34,80,9.166666666666666,673.75,0,TAMPINES WEST MRT STATION,1077,11654
2020-04-24,1987.0,883,tampines st 84,12,tap,110.0,0.0,0.0,66.0,44.0,0.0,0.0,0.0,0,1.35185623,103.932939,t49,surface car park,coupon parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,4.5,n,POINT (11569761.84612836 150501.9116902677),2776,paya lebar air base,0.89,102,9.166666666666666,673.75,0,TAMPINES WEST MRT STATION,928,11761
2020-04-24,1987.0,875,tampines st 84,12,tap,110.0,0.0,0.0,66.0,44.0,0.0,0.0,0.0,0,1.3526852809999999,103.9320065,t49,surface car park,coupon parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,4.5,n,POINT (11569658.0407032 150594.2269356222),2648,paya lebar air base,0.64,85,9.166666666666666,673.75,0,TAMPINES WEST MRT STATION,1066,11740
2020-04-24,1987.0,877,tampines st 84,12,tap,110.0,0.0,0.0,66.0,44.0,0.0,0.0,0.0,0,1.3525173990000001,103.93154670000001,t49,surface car park,coupon parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,4.5,n,POINT (11569606.85600133 150575.5331880336),2605,paya lebar air base,0.43,82,9.166666666666666,673.75,0,TAMPINES WEST MRT STATION,1087,11689
2020-04-24,1987.0,886a,tampines st 83,4,tap,24.0,0.0,0.0,0.0,18.0,6.0,0.0,0.0,0,1.3518904530000002,103.93226820000001,t49,surface car park,coupon parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,4.5,n,POINT (11569687.17301394 150505.7224378892),2704,paya lebar air base,-7.13,92,6.0,577.5,0,TAMPINES WEST MRT STATION,982,11706
2020-04-24,1987.0,163,bishan st 13,22,bh,98.0,0.0,0.0,0.0,4.0,94.0,0.0,0.0,0,1.3480229519999998,103.856275,be9,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n,POINT (11561227.64868619 150075.0746687031),6070,paya lebar air base,10.46,46,4.454545454545454,507.72727272727275,0,BISHAN MRT STATION,872,7086
2020-04-24,1987.0,162,bishan st 13,4,bh,24.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0,1.347579595,103.8559485,be9,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n,POINT (11561191.30287244 150025.7067347746),6117,paya lebar air base,-7.71,51,6.0,780.0,0,BISHAN MRT STATION,862,7034
2020-04-24,1987.0,161,bishan st 13,22,bh,98.0,0.0,0.0,0.0,4.0,94.0,0.0,0.0,0,1.347591835,103.8564118,be9,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n,POINT (11561242.87719253 150027.0696622962),6066,paya lebar air base,10.98,46,4.454545454545454,507.72727272727275,0,BISHAN MRT STATION,907,7039
2020-04-24,1987.0,159,bishan st 13,4,bh,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0,1.3468139909999999,103.8557765,be9,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n,POINT (11561172.15592003 149940.4565226235),6155,paya lebar air base,-8.05,58,5.0,650.0,0,BISHAN MRT STATION,889,6948
2020-04-24,1987.0,158,bishan st 13,22,bh,98.0,0.0,0.0,0.0,4.0,94.0,0.0,0.0,0,1.346535262,103.85620820000001,be9,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n,POINT (11561220.2125442 149909.419979855),6116,paya lebar air base,10.02,51,4.454545454545454,507.72727272727275,0,BISHAN MRT STATION,946,6921
2020-04-24,1987.0,157,bishan st 13,22,bh,114.0,0.0,0.0,0.0,12.0,102.0,0.0,0.0,0,1.3460575540000002,103.85668000000001,be9,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n,POINT (11561272.73307996 149856.2270847044),6079,paya lebar air base,9.21,48,5.181818181818182,582.2727272727273,0,BISHAN MRT STATION,1020,6873
2020-04-24,1987.0,164,bishan st 13,22,bh,114.0,0.0,0.0,0.0,12.0,102.0,0.0,0.0,0,1.348463524,103.8560947,be9,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n,POINT (11561207.577782 150124.1325009583),6079,paya lebar air base,10.16,45,5.181818181818182,582.2727272727273,0,BISHAN MRT STATION,834,7133
2020-04-24,1987.0,160,bishan st 13,4,bh,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0,1.3469276630000002,103.85635390000002,be9,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n,POINT (11561236.43179401 149953.1139288275),6090,paya lebar air base,-8.02,48,4.0,520.0,0,BISHAN MRT STATION,937,6966
2020-04-24,1987.0,153,bishan st 13,9,bh,112.0,0.0,0.0,0.0,56.0,56.0,0.0,0.0,0,1.346085959,103.85507829999999,be9,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n,POINT (11561094.43265155 149859.3899876646),6250,paya lebar air base,-3.79,71,12.444444444444445,1275.5555555555557,0,BISHAN MRT STATION,877,6863
2020-04-24,1987.0,154,bishan st 13,9,bh,104.0,0.0,0.0,0.0,64.0,40.0,0.0,0.0,0,1.346625075,103.85503320000001,be9,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n,POINT (11561089.41214252 149919.4206791279),6241,paya lebar air base,-3.49,72,11.555555555555555,1151.111111111111,0,BISHAN MRT STATION,835,6922
2020-04-24,1987.0,155,bishan st 13,22,bh,114.0,0.0,0.0,0.0,12.0,102.0,0.0,0.0,0,1.346227092,103.8559056,be9,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n,POINT (11561186.52726629 149875.1051786174),6157,paya lebar air base,9.73,59,5.181818181818182,582.2727272727273,0,BISHAN MRT STATION,939,6885
2020-04-24,1987.0,156,bishan st 13,22,bh,114.0,0.0,0.0,0.0,12.0,102.0,0.0,0.0,0,1.345323326,103.8565811,be9,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n,POINT (11561261.72358232 149774.4706491465),6111,paya lebar air base,8.63,51,5.181818181818182,582.2727272727273,0,BISHAN MRT STATION,1059,6791
2020-04-24,1987.0,165,bishan st 13,22,bh,114.0,0.0,0.0,0.0,12.0,102.0,0.0,0.0,0,1.349198229,103.8561944,be9,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n,POINT (11561218.67633523 150205.9421560176),6051,paya lebar air base,9.21,39,5.181818181818182,582.2727272727273,0,BISHAN MRT STATION,818,7215
2020-04-24,1987.0,166,bishan st 13,9,bh,104.0,0.0,0.0,0.0,64.0,40.0,0.0,0.0,0,1.348863451,103.85522579999999,be9,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n,POINT (11561110.85227645 150168.6645072299),6164,paya lebar air base,-3.55,56,11.555555555555555,1151.111111111111,0,BISHAN MRT STATION,728,7171
2020-04-24,1987.0,410,yishun ring rd,12,ys,88.0,0.0,0.0,0.0,48.0,40.0,0.0,0.0,0,1.426349826,103.8465743,y46,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,3.8,n,POINT (11560147.77170185 158796.9392049989),2579,seletar airport,0.49,85,7.333333333333333,743.3333333333334,0,YISHUN MRT STATION,1332,15736
2020-04-24,1987.0,352,yishun ring rd,11,ys,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0,1.426462542,103.84490890000001,y46,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,3.8,n,POINT (11559962.38022188 158809.4905821),2754,seletar airport,-0.52,84,4.545454545454546,590.9090909090909,0,YISHUN MRT STATION,1150,15756
2020-04-24,1987.0,353,yishun ring rd,12,ys,110.0,0.0,0.0,66.0,44.0,0.0,0.0,0.0,0,1.4261372780000001,103.8452165,y46,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,3.8,n,POINT (11559996.62209725 158773.2711373616),2709,seletar airport,0.49,83,9.166666666666666,673.75,0,YISHUN MRT STATION,1194,15718
2020-04-24,1987.0,354,yishun ring rd,12,ys,110.0,0.0,0.0,66.0,44.0,0.0,0.0,0.0,0,1.4257859730000002,103.8452281,y46,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,3.8,n,POINT (11559997.91340334 158734.1519290771),2693,seletar airport,0.47,83,9.166666666666666,673.75,0,YISHUN MRT STATION,1207,15679
2020-04-24,1987.0,355,yishun ring rd,11,ys,45.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0,1.425404168,103.84484309999999,y46,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,3.8,n,POINT (11559955.05539939 158691.6364313176),2718,seletar airport,-0.52,79,4.090909090909091,531.8181818181819,0,YISHUN MRT STATION,1182,15639
2020-04-24,1987.0,355a,yishun ring rd,4,ys,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0,1.426017176,103.8446546,y46,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,3.8,n,POINT (11559934.07167537 158759.8973015505),2762,seletar airport,-7.62,79,4.0,520.0,0,YISHUN MRT STATION,1139,15708
2020-04-24,1987.0,356,yishun ring rd,11,ys,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0,1.4253105119999998,103.8454557,y46,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,3.8,n,POINT (11560023.24971945 158681.2074661454),2651,seletar airport,-0.51,86,6.363636363636363,827.2727272727273,0,YISHUN MRT STATION,1250,15626
2020-04-24,1988.0,359,yishun ring rd,11,ys,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0,1.427419194,103.8457022,y46,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,3.8,n,POINT (11560050.68997393 158916.0176305951),2716,seletar airport,-0.52,81,5.454545454545454,709.0909090909091,0,YISHUN MRT STATION,1211,15858
2020-04-24,1988.0,358,yishun ring rd,4,ys,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0,1.4268519709999998,103.8459661,y46,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,3.8,n,POINT (11560080.06718755 158852.8550624489),2663,seletar airport,-7.52,79,5.0,650.0,0,YISHUN MRT STATION,1253,15794
2020-04-24,1988.0,357,yishun ring rd,12,ys,88.0,0.0,0.0,0.0,48.0,40.0,0.0,0.0,0,1.426091761,103.84599759999999,y46,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,3.8,n,POINT (11560083.57375151 158768.202638132),2626,seletar airport,0.47,85,7.333333333333333,743.3333333333334,0,YISHUN MRT STATION,1278,15710
2020-04-24,1987.0,406,yishun ave 6,11,ys,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0,1.4260701169999999,103.849303,y77l,surface car park,electronic parking,no,no,no,0,4.5,n,POINT (11560451.52919638 158765.7924925668),2290,seletar airport,-0.58,62,5.454545454545454,709.0909090909091,0,YISHUN MRT STATION,1634,15697
2020-04-24,1987.0,405,yishun ave 6,11,ys,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0,1.4268401290000001,103.8492735,y77l,surface car park,electronic parking,no,no,no,0,4.5,n,POINT (11560448.2452714 158851.5364081655),2332,seletar airport,-0.4,55,5.454545454545454,709.0909090909091,0,YISHUN MRT STATION,1614,15783
